numero_processo,fluxo,worker_outcome,tst_resultado,tst_codigo,g1_resultado,g2_resultado,tem_g1,tem_g2
00005987320185120030,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011008720145020011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009813620175120014,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10004539320195020013,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00004032120175110008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004078920165110009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101181520175030104,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00219131420165040334,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01006793520195010019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115352120195180005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115221020195180009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006065820175050037,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001122720155020201,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004937820195120057,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00115621020195180003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010809820165020467,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102887620175180004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000839620175020462,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001679620195120032,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104893020175030087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109482820155150003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00007827820165210020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107084020185030109,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005624220165050015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202029120165040004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114508820155150092,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00211507320165040023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00213695520165040001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016045820195020316,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010597220185020461,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106329220175150084,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00015532620175050195,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017335720155100006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10018028720165020385,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10029915420165020077,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016056920185100802,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107970320175030011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000032420185200007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019427020175020714,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00214036420165040022,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008163120155060012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00128657920165150122,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113924120145150021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101747920195150060,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001115520195070015,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10001449520195020070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00128069820175150076,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00120023320165150152,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100636420195180011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011058220175080126,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005803020175090011,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006267920175050027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105051220175150002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00215849620155040023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104371620155150137,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016797820175090029,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001343220195090892,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006307720175200002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00207102620165040234,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00735000220145130009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115386120195180009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109270720165180012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116793020185150064,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114172220165030020,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001887320195020019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00215675320165040014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00010232520135040701,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113322320175150099,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00116896420175150111,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00128949020175150059,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008491920175010070,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01008022120165010057,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00117532020155150087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00131225320155150021,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106004120175150067,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009777020175090664,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103685920185030089,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105719120185150087,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01344009820075010018,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002113120185120039,G2→TST,INDEFINIDO,Desprovido,242,,Provimento em Parte,False,True
00124362120155150002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01001875320175010006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105970620135010071,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003381220195200006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109134120165150130,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009178420195020024,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10019275820175020017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01018723820165010004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10006068620185020361,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101978820175150094,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00100092820175150084,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01014170920175010014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107684820195030183,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10000040220175020080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113175320155010248,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00114343920165150080,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102707520185150110,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016772720195020608,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00104519220195030169,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101083920165150017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01018412820175010054,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00124844620165150001,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005712320185020363,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00002202720195100002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006207120185050016,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011779420185020381,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103319520175150036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10005652220195020382,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00202831520195040334,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016462920185020030,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10013349120195020491,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115929220175030048,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014187820175060003,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006216120145150002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00001425120195070023,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10016442520185020009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00106581720165090012,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10013225120185020317,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10009880220185020613,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10008846520175020315,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10004309220175020054,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01003242420185010451,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00101535720175150001,G2→TST,INDEFINIDO,Desprovido,242,,Desprovimento,False,True
10016133620175020010,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001038520205020461,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110531920185150029,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00113998220175150100,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00005383220195120009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103728620205030102,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00011241820175200009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00214383220175040008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00216543320175040027,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00009518620135040006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008962620195070012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016433820185100105,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102819020205030006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00000356920175090007,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00017855120165170191,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102705320195150106,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00103985920195030057,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00168783220175160002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00205373920185040005,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00206926120175040010,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
10018228120175020017,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00003595520205140091,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105505520195180101,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10017168020175020709,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00122290420165180002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014018020175120001,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00021177820175090652,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110408220165180004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107839120155180004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10011009820195020042,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00115459720175150044,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00105134720185150036,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00110609420195030098,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00201267820135040002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00117222420175030035,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00164366620175160002,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016976220165070006,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00178771420155160015,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00008278520195070014,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00016792020175090016,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00016382320175110008,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00006222120185090019,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00213122520175040511,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10010936320165020058,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10001204020185020252,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004507120195090657,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00107271820175150054,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00109666620185030039,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00014069220175090872,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00170383620175160009,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01009216720175010082,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01012690420175010012,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012431520175090872,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00004160220195060004,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
10025678720175020461,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00108007420165150102,G2→TST,INDEFINIDO,Provido,237,,Provimento,False,True
00104237520175150100,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00124668420155150025,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
01009373420175010013,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00102049020175150026,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
00012651420175090245,G2→TST,INDEFINIDO,Desprovido,236,,Negação de Seguimento,False,True
