numero_tst,numero_g1,trt_region,g1_codigo,g1_resultado,tst_resultado,tst_codigo,worker_outcome,core
00210079520175040008,00210079520175040008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00210072017504
00003332120185200007,00003332120185200007,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00003332018520
00009278420175200002,00009278420175200002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009272017520
00000612920185050012,00000612920185050012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000612018505
00100197520175150083,00100197520175150083,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100192017515
00112792320165090009,00112791420165090012,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00112792016509
00007333520185200007,00007333520185200007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007332018520
00110051220185150045,00110051220185150045,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110052018515
00004773820165050021,00004776520165050012,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004772016505
00115232820175030091,00115233420175030186,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00115232017503
10012746320195020089,10012746320195020089,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10012742019502
00125250320155150145,00125250320155150145,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00125252015515
00015114620175130003,00015117420175130026,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00015112017513
00232007020175040271,00232007020175040271,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00232002017504
10009373320195020717,10009373320195020717,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10009372019502
10007337820195020073,10007337820195020073,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10007332019502
00204761220185040028,00204761220185040028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00204762018504
00119612520175150122,00119610420175150032,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00119612017515
00014861420175090013,00014861420175090013,UNKNOWN,219,Procedência,Provido,237,PERDEU,00014862017509
10020235520165020002,10020235720165020066,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10020232016502
00206982320175040122,00206981720175040221,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00206982017504
00209200920175040019,00209201420175040761,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00209202017504
00014231020175090006,00014236720175090084,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00014232017509
00000892020195210043,00000892020195210043,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00000892019521
00205296820155040522,00205298220155040291,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00205292015504
00004452320195090892,00004454720195090011,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00004452019509
00115023120195180005,00115021920195180009,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00115022019518
00009921520185100005,00009921520185100005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009922018510
00209814520175040381,00209818820175040011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00209812017504
00108119420175150126,00108117020175150037,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108112017515
00013338720175090010,00013339120175090041,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00013332017509
00007631020175090008,00007631920175090005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00007632017509
00208416620175040007,00208412120175040022,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00208412017504
00009082620165050004,00009082620165050004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009082016505
00009234420155050193,00009233320155050035,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00009232015505
10014053120175020017,10014050720175020316,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10014052017502
00216608020165040025,00216606820165040029,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00216602016504
10001346020185020046,10001340820185020613,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001342018502
10020853920155020614,10020853920155020614,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10020852015502
00004428320175050493,00004429620175050133,UNKNOWN,221,Procedência em Parte,Provido,237,PERDEU,00004422017505
00218496420165040023,00218495820165040025,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00218492016504
10005477120185020467,10005478720185020203,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005472018502
00202774520175040021,00202774120175040281,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00202772017504
00005813120175230009,00005814720175230036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005812017523
10002537520185020028,10002537520185020028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10002532018502
10004300420195020481,10004300520195020028,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004302019502
10001525520195020302,10001528620195020712,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10001522019502
00105789220165150042,00105785220165150023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105782016515
00109125520195150064,00109125520195150064,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00109122019515
00215742020175040205,00215746920175040027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00215742017504
00003661020195090095,00003667720195090008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00003662019509
00005219120165200004,00005219120165200004,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00005212016520
00113273920185150075,00113278620185150027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113272018515
10002114120195020044,10002111420195020053,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10002112019502
00110911520185150099,00110917920185150110,UNKNOWN,220,Improcedência,Provido,237,GANHOU,00110912018515
00208376120155040019,00208376120155040019,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00208372015504
00020864720175200007,00020864720175200007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00020862017520
00108139820155010522,00108135920155010341,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00108132015501
01019378420175010008,01019378420175010008,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,01019372017501
10003912720175020303,10003916420175020711,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10003912017502
00009969320155090002,00009969320155090002,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00009962015509
00018667620175070018,00018667620175070018,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00018662017507
01018641820175010007,01018646720175010023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01018642017501
01025082420175010471,01025082420175010471,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01025082017501
01009882620165010063,01009882620165010063,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01009882016501
10014493920175020053,10014491020175020386,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10014492017502
00003906220155090003,00003906220155090003,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00003902015509
01007450820165010023,01007450820165010023,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,01007452016501
01001114920165010043,01001119020165010482,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01001112016501
10005017220195020362,10005014920195020402,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005012019502
01000834020195010055,01000837420195010076,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01000832019501
01019396620165010080,01019396620165010080,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01019392016501
00110140520185150067,00110140520185150067,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00110142018515
00108444320185030107,00108444320185030107,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00108442018503
00117485120155010551,00117489520155010019,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00117482015501
00001427320165050003,00001429120165050191,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001422016505
00100969320165030167,00100965020165030052,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100962016503
00120349220175150058,00120343620175150109,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00120342017515
00200190520165040301,00200191220165040234,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00200192016504
10004539320195020013,10004539320195020013,UNKNOWN,220,Improcedência,Provido,237,GANHOU,10004532019502
00004032120175110008,00004032120175110008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00004032017511
00101181520175030104,00101181520175030104,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101182017503
00219131420165040334,00219131420165040334,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00219132016504
00006065820175050037,00006066720175050131,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00006062017505
10000839620175020462,10000834320175020706,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10000832017502
00001679620195120032,00001672720195120055,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001672019512
00104893020175030087,00104899120175030002,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104892017503
00107084020185030109,00107084020185030109,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00107082018503
00005624220165050015,00005628220165050131,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005622016505
00202029120165040004,00202029120165040004,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00202022016504
10016045820195020316,10016045820195020316,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10016042019502
10010597220185020461,10010594420185020050,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10010592018502
00106329220175150084,00106320220175150114,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00106322017515
10018028720165020385,10018028720165020385,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10018022016502
00016056920185100802,00016056920185100802,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00016052018510
00000032420185200007,00000032420185200007,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00000032018520
10019427020175020714,10019422520175020050,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10019422017502
00214036420165040022,00214036120165040023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00214032016504
00101747920195150060,00101747920195150060,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101742019515
10001449520195020070,10001445620195020083,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001442019502
00128069820175150076,00128069820175150076,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00128062017515
00120023320165150152,00120025920165150014,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00120022016515
00005803020175090011,00005803020175090011,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005802017509
00006267920175050027,00006265520175050035,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006262017505
00105051220175150002,00105051920175150129,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00105052017515
00215849620155040023,00215849620155040023,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00215842015504
00104371620155150137,00104371620155150137,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104372015515
00016797820175090029,00016793820175090010,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00016792017509
00001343220195090892,00001346520195090008,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00001342019509
00207102620165040234,00207102620165040234,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00207102016504
00116793020185150064,00116793120185150096,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00116792018515
00114172220165030020,00114172220165030020,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00114172016503
10001887320195020019,10001884320195020708,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10001882019502
01008491920175010070,01008491020175010073,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01008492017501
01008022120165010057,01008022120165010057,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,01008022016501
00117532020155150087,00117532020155150087,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00117532015515
00106004120175150067,00106008920175150148,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00106002017515
00103685920185030089,00103685920185030089,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103682018503
01001875320175010006,01001875320175010006,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01001872017501
00003381220195200006,00003381220195200006,UNKNOWN,221,Procedência em Parte,Desprovido,236,GANHOU,00003382019520
10009178420195020024,10009170420195020083,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10009172019502
10019275820175020017,10019278220175020009,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10019272017502
00101978820175150094,00101977320175150002,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00101972017515
00100092820175150084,00100092120175150151,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00100092017515
10000040220175020080,10000041720175020075,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10000042017502
00113175320155010248,00113178420155010076,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113172015501
00114343920165150080,00114343920165150080,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00114342016515
00102707520185150110,00102707720185150077,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00102702018515
10016772720195020608,10016772720195020608,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,10016772019502
00104519220195030169,00104516320195030017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00104512019503
00101083920165150017,00101083920165150017,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00101082016515
01018412820175010054,01018414020175010050,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01018412017501
00124844620165150001,00124840220165150145,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00124842016515
10005712320185020363,10005717720185020442,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005712018502
00006207120185050016,00006207120185050016,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00006202018505
10011779420185020381,10011775320185020039,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10011772018502
00103319520175150036,00103319520175150036,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103312017515
10005652220195020382,10005657420195020203,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10005652019502
00202831520195040334,00202836920195040122,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00202832019504
10013349120195020491,10013343120195020026,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013342019502
00001425120195070023,00001425120195070023,UNKNOWN,219,Procedência,Desprovido,236,GANHOU,00001422019507
10016442520185020009,10016444520185020067,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10016442018502
10013225120185020317,10013226320185020022,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10013222018502
10008846520175020315,10008841220175020462,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10008842017502
10004309220175020054,10004309220175020054,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10004302017502
01003242420185010451,01003242420185010451,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,01003242018501
10016133620175020010,10016131920175020242,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10016132017502
10001038520205020461,10001039520205020005,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,10001032020502
00113998220175150100,00113998220175150100,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00113992017515
00005383220195120009,00005389120195120054,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00005382019512
00103728620205030102,00103729120205030165,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00103722020503
00011241820175200009,00011243620175200003,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00011242017520
00216543320175040027,00216543320175040027,UNKNOWN,220,Improcedência,Desprovido,236,PERDEU,00216542017504
